taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Phylum	Class	Order	Family	Genus	Species	GTDB-tk Lineage	ANI Cluster ID	ANI Cluster Type	IMG Release/Pipeline Version	IMG Submission ID	GOLD Analysis Project ID	GOLD Analysis Project Type	GOLD Sequencing Project ID	GOLD Study ID	Add Date	Assembly Method	Comments	Funding Agency	High Quality	Has Coverage	Is Public	NCBI Taxon ID	Release Date	Strain	Submission Type	User Access	Alternative Contact Email	Alternative Contact Name	Alternative2 Contact Emails	Alternative2 Contact Names	Contact Email	Contact Name	Funding Program	Funding Year	Is Published	PMO Project ID	Pubmed ID	Relevance	NCBI Assembly Accession	NCBI Bioproject Accession	NCBI Biosample Accession	NCBI GenBank ID	Sequencing Depth	Sequencing Method	Sequencing Quality	Sequencing Status	Sequencing Strategy	Ecosystem	Ecosystem Category	Ecosystem Subtype	Ecosystem Type	Specific Ecosystem	Biotic Relationships	Cell Arrangement	Cell Shape	Culture Type	Cultured	Diseases	Energy Source	Gram Staining	Metabolism	Motility	Oxygen Requirement	Phenotype	Sporulation	Temperature Range	Type Strain	Uncultured Type	Altitude In Meters	Chlorophyll Concentration	Depth In Meters	Elevation In Meters	Geographic Location	Habitat	Isolation	Isolation Country	Latitude	Longhurst Code	Longhurst Description	Longitude	Nitrate Concentration	Oxygen Concentration	pH	Pressure	Salinity	Salinity Concentration	Sample Collection Date	Sample Collection Temperature	Subsurface In Meters	HMP ID	Hospital Visits	Host Gender	Host Name	Medical Record Number	Sample Body Site	Sample Body Subsite	Proportal Ecotype	Proportal Isolation	Proportal Ocean	Proportal Station	Proportal WOA Dissolved Oxygen	Proportal WOA Nitrate	Proportal WOA Phosphate	Proportal WOA Salinity	Proportal WOA Silicate	Proportal WOA Temperature	Genome Size   * assembled	Gene Count   * assembled	Scaffold Count   * assembled	Genome Bin Count   * assembled	CRISPR Count   * assembled	GC Count   * assembled	GC   * assembled	Coding Base Count   * assembled	Coding Base Count %   * assembled	Coding Base Count NP 	Coding Base Count NP % 	CDS Count   * assembled	CDS %   * assembled	RNA Count   * assembled	RNA %  * assembled	rRNA Count   * assembled	5S rRNA Count   * assembled	16S rRNA Count   * assembled	18S rRNA Count   * assembled	23S rRNA Count   * assembled	28S rRNA Count   * assembled	tRNA Count   * assembled	Other RNA Count   * assembled	Unchar Count 	Unchar % 	w/ Func Pred Count   * assembled	w/ Func Pred %   * assembled	w/o function prediction  * assembled	w/o function prediction %  * assembled	Orthologs Count	Orthologs %	Paralogs Count	Paralogs %	Revised Count 	Revised % 	Fused Count 	Fused % 	Fusion Component Count 	Fusion component % 	COG Count   * assembled	COG %   * assembled	KOG Count 	KOG % 	Pfam Count   * assembled	Pfam %   * assembled	TIGRfam Count   * assembled	TIGRfam %   * assembled	Enzyme Count   * assembled	Enzyme %   * assembled	KEGG Count   * assembled	KEGG %   * assembled	Not KEGG Count   * assembled	Not KEGG %   * assembled	KO Count   * assembled	KO %   * assembled	Not KO Count   * assembled	Not KO %   * assembled	MetaCyc Count   * assembled	MetaCyc %   * assembled	Not MetaCyc Count   * assembled	Not MetaCyc %   * assembled	IMG Term Count 	IMG Term % 	IMG Pathwawy Count 	IMG Pathway % 	IMG Parts List Count 	IMG Parts List % 	MyIMG Annotation Count	MyIMG Annotation %	Signal Peptide Count 	Signal Peptide % 	Transmembrane Count 	Transmembrane % 	Horizontally Transferred Count	Horizontally Transferred %	Genome Property Count 	Genome Property % 	Ortholog Group Count	Paralog Group Count	COG Cluster Count   * assembled	KOG Cluster Count 	Pfam Cluster Count   * assembled	TIGRfam Cluster Count   * assembled	IMG Cluster Count	IMG Cluster %	Biosynthetic Cluster Gene Count	Biosynthetic Cluster Gene %	Biosynthetic Cluster Count	Predicted Viruses  * assembled	Estimated Number of Genomes  * assembled	Estimated Average Genome Size  * assembled	Estimated number of genomes - Marker genes average  * assembled	Estimated number of genomes - Marker genes median  * assembled	Estimated number of genomes - Marker genes mode  * assembled	Standard deviation of marker gene counts  * assembled	JGI Project ID / ITS SP ID	ITS AP ID	ITS SP ID	ITS Proposal ID	JGI Data Utilization Status	GPTS Proposal ID	Number of Filtered Reads   * assembled	Number of Mapped Reads   * assembled	% Assembled Reads   * assembled	Total Filtered Bases   * assembled	Total Mapped Bases   * assembled	Average Coverage of Assembled Sequences   * assembled	
3300038439	*Microbiome	Permanent Draft	Terrestrial subsurface fluid microbial community from Deep Mine Microbial Observatory in Lead, South Dakota, USA	Terrestrial subsurface fluid microbial community from Deep Mine Microbial Observatory in Lead, South Dakota, USA - DeMMO2 v2	Argonne National Laboratory	3300038439	Environmental	Terrestrial	Deep subsurface	Aquifer	Unclassified	Terrestrial subsurface fluid microbial community from Deep Mine Microbial Observatory in Lead, South Dakota, USA		0	0	IMG Annotation Pipeline v.5.0.14	215671	Ga0394675	Metagenome Analysis	Gp0404335	Gs0142066	2020-03-30	Megahit v. 1.0.6.1	Release as per PI request (GOLD-1409) SM 8.16.2021			No	Yes	0	2021-08-16		Reanalysis		lmmomper@gmail.com	Caitlin Casar	lmmomper@gmail.com; maggie@northwestern.edu	Caitlin Casar; Magdalena Osburn	lmmomper@gmail.com; maggie@northwestern.edu	Caitlin Casar; Magdalena Osburn			No	0				PRJNA563685	SAMN18064236			Illumina HiSeq 2500	Level 2: High-Quality Draft	Complete	Metagenome	Environmental	Terrestrial	Aquifer	Deep subsurface	Unclassified					No														244		Lead, South Dakota, USA	terrestrial subsurface fluids	Homestake Gold Mine, South Dakota, USA	USA	44.350833			-103.765833			7.44				2018/4/16			0											0	0	0	0	0	0	326679984	394143	119255	0	168	167911253	51.4	325779540	99.72	0	0	388434	98.55	5709	1.45	513	98	168	2	239	6	5196	0	0	0	258876	65.68	129558	32.87	0	0	0	0	0	0	0	0	0	0	251859	63.9	0	0	251116	63.71	82488	21	81827	20.76	86126	21.85	302308	76.7	145617	36.95	242817	61.61	51065	12.96	337369	85.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4361	0	5723	2719	0	0	0	0	0	0	111	2943062	107.21	111	0	24.57	0	0	0				0	0	0	0	0	0	
3300029893	*Microbiome	Permanent Draft	Fracture fluid microbial communities from borehole on the 26 level of Beatrix Gold Mine, Welkom, South Africa	Fracture fluid microbial communities from borehole on the 26 level of Beatrix Gold Mine, Welkom, South Africa - Be326_2012_MF	Princeton University	3300029893	Environmental	Terrestrial	Deep subsurface	Fracking water	Unclassified	Fracture fluid microbial communities from borehole on the 26 level of Beatrix Gold Mine, Welkom, South Africa		0	0	IMG Annotation Pipeline v.4.16.5	198537	Ga0246236	Metagenome Analysis	Gp0288271	Gs0133327	2018-09-26	Custom JGI assembly, Nielsen et. al.	released			Yes	Yes	0	2019-10-16		Primary										No	0		Environmental		PRJNA308990	SAMN04419121			Illumina HiSeq 2000		Complete	Metagenome	Environmental	Terrestrial	Fracking water	Deep subsurface	Unclassified					No																South Africa: Welkom	Fracture fluid	fracture fluid (borehole)	South Africa	-28.232288			26.794365							2012/7/27			0											0	0	0	0	0	0	178112486	295121	146911	23	324	98322301	55.2	177533441	99.67	0	0	291495	98.77	3626	1.23	500	95	165	1	239	0	3126	0	0	0	175483	59.46	116012	39.31	0	0	0	0	0	0	0	0	0	0	160297	54.32	0	0	157946	53.52	0	0	63196	21.41	66225	22.44	225270	76.33	113996	38.63	177499	60.14	37856	12.83	253639	85.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4118	0	5667	0	0	0	50	.02	3	174	69	2581340	65.69	68	69	18.8	0	0	0				0	0	0	0	0	0	
3300042143	*Microbiome	Permanent Draft	Sediment microbial communities from sulfidic stream in Frasassi Caves, Marche, Italy	Biofilm microbial communities from sulfidic stream in Frasassi Caves, Marche, Italy - PC19_111	DOE Joint Genome Institute (JGI)	3300042143	Environmental	Terrestrial	Cave	Unclassified	Unclassified	Sediment microbial communities from sulfidic stream in Frasassi Caves, Marche, Italy		0	0	IMG Annotation Pipeline v.5.0.20	243741	Ga0451492	Metagenome Analysis	Gp0503307	Gs0149395	2020-11-29	metaspades v. 3.14.1	released based on JGI ITS			Yes	Yes	0	2021-01-29		Primary				jlm80@psu.edu; haronson@usc.edu; janamend@usc.edu	Jennifer Macalady; Heidi Aronson; Jan Amend	haronson@usc.edu	Heidi Aronson	CSP	2020	No	0				PRJNA710580	SAMN18248264			Illumina NovaSeq S4	Level 1: Standard Draft	Complete	Metagenome	Environmental	Terrestrial	Unclassified	Cave	Unclassified					No														400		Italy: Marche	Biofilm	Thiovulum biofilm from sulfidic stream from Pozzo dei Cristalli	Italy	43.4012			12.9656							2019/7/15			0											0	0	0	0	0	0	446887041	935923	709369	12	1002	210123682	47.02	445884020	99.78	0	0	929891	99.36	6032	.64	1294	186	393	14	672	29	4738	0	0	0	544204	58.15	385687	41.21	0	0	0	0	0	0	0	0	0	0	513033	54.82	0	0	446685	47.73	90572	10	202865	21.68	204921	21.9	724970	77.46	340589	36.39	589302	62.96	123403	13.19	806488	86.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4609	0	6862	2642	0	0	0	0	0	0	138	3238311	143.21	133	138	44.21	1278377	1278371	1278377	506147	Restricted		100790796	80678865	80.05	15096871344	12084421330	27.04	
3300027867	*Microbiome	Permanent Draft	Surface soil microbial communities from  Centralia Pennsylvania, which are recovering from an underground coalmine fire.	Surface soil microbial communities from Centralia Pennsylvania, which are recovering from an underground coalmine fire - Coalmine Soil_Cen05_05102014_R1 (SPAdes)	DOE Joint Genome Institute (JGI)	3300027867	Environmental	Terrestrial	Soil	Unclassified	Unclassified	Surface soil microbial communities from  Centralia Pennsylvania, which are recovering from an underground coalmine fire.		0	0	IMG Annotation Pipeline v.4.16.2	187154	Ga0209167	Metagenome Analysis	Gp0112855	Gs0114513	2018-05-13	spades v. 3.11.1				Yes	Yes	0	2018-07-12		Reanalysis				shade.ashley@gmail.com; tobinjan@suqu.edu	Ashley Shade; Tammy Tobin	shade.ashley@gmail.com	Ashley Shade	CSP	2015	Yes	0	30397342			PRJNA375302	SAMN06343830			Illumina HiSeq 2500-1TB	Level 1: Standard Draft	Complete	Metagenome	Environmental	Terrestrial	Unclassified	Soil	Unclassified					No																USA: Pennsylvania, Centralia	Surface soil	Centralia Soil	USA	40.7999			-76.3402							2014/10/5			0											0	0	0	0	0	0	1466710019	3281314	2503250	12	500	893032361	60.89	1464949204	99.88	0	0	3267194	99.57	14120	.43	2202	284	648	48	1132	90	11918	0	0	0	1923278	58.61	1343916	40.96	0	0	0	0	0	0	0	0	0	0	1672106	50.96	0	0	1624525	49.51	0	0	731948	22.31	747797	22.79	2519397	76.78	1219838	37.18	2047356	62.39	470817	14.35	2796377	85.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4334	0	7077	0	0	0	168	.01	8	37	253	5797272	365.25	343	253	123.3	1064122	1165682	1064122	1834	Unrestricted		0	0	0	0	0	0	
3300012990	*Microbiome	Permanent Draft	Wastewater microbial communities from Base Mine Lake, Ft. McMurray, Alberta, Canada - Surface, May 2015	Tailings pond microbial communities from Northern Alberta -TP6_2010 BML May 2015	McGill University	3300012990	Engineered	Built environment	Tailings pond	Petrochemical	Unclassified	Wastewater microbial communities from Base Mine Lake, Ft. McMurray, Alberta, Canada - Surface, May 2015		0	0	IMG Annotation Pipeline v.4.14.3	110542	Ga0159060	Metagenome Analysis	Gp0053501	Gs0120455	2017-01-17	4.SPAdes-3.8.0-Linux				No	Yes	0			Reanalysis		sean.caffrey@utoronto.ca	Sean M Caffrey	scaffrey@genomealberta.ca; pfdunfie@ucalgary.ca	Sean Caffrey; Peter Dunfield	scaffrey@genomealberta.ca; pfdunfie@ucalgary.ca	Sean Caffrey; Peter Dunfield			No	0								454 GS FLX Titanium	Level 1: Standard Draft	Complete	Metagenome	Engineered	Built environment	Petrochemical	Tailings pond	Unclassified					No																Canada: Alberta	Hydrocarbon resource environments	Suncor Tailings Pond 6, Northern Alberta, Canada	Canada	57.02			-111.55							2010/7/3			0											0	0	0	0	0	0	200511722	325827	171010	5	63	109124381	54.42	200056789	99.77	0	0	322624	99.02	3203	.98	621	56	241	11	304	9	2582	0	0	0	325827	100	-3203	-.98	0	0	0	0	0	0	0	0	0	0	194391	59.66	0	0	194760	59.77	0	0	83934	25.76	87047	26.72	235577	72.3	144365	44.31	178259	54.71	52271	16.04	270353	82.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3855	0	5624	0	0	0	0	0	0	82	61	3287077	63.47	61	0	17.91	0	0	0				0	0	0	0	0	0	
3300007982	*Microbiome	Permanent Draft	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)	Iron sulfur acid spring bacterial and archeal communities from Banff, Canada, to study Microbial Dark Matter (Phase II) - Paint Pots PPM 11 metaG	DOE Joint Genome Institute (JGI)	3300007982	Environmental	Aquatic	Thermal springs	Hot (42-90C)	Acidic	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)		0	0	0	80116	Ga0102924	Metagenome Analysis	Gp0115597	Gs0111485	2016-03-23	MEGAHIT v. MEGAHIT v1.0.3		E; D; O		Yes	Yes	0	2016-05-22		Reanalysis				jbeam@bigelow.org; jkjarett@lbl.gov; fschulz@lbl.gov; maglau@princeton.edu; ruhl.ilona@gmail.com; tkieft@nmt.edu; joshua.sackett@dri.edu; gmjones@ucalgary.ca; dysumner@ucdavis.edu; paul.van.der.wielen@kwrwater.nl; christygrettenberger@gmail.com; rlsimister@gmail.com; rlharris92@gmail.com; brian.hedlund@unlv.edu; mostafa@okstate.edu; shallam@interchange.ubc.ca; vheerde@ufs.ac.za; pfdunfie@ucalgary.ca; tullis@princeton.edu; mrtz.buck@gmail.com; casoned@ufs.ac.za; shpeura@gmail.com; tekerm@unisa.ac.za; rstepanauskas@bigelow.org; nravin@biengi.ac.ru; brittany.kruger@dri.edu; jspear@mines.edu; twoyke@lbl.gov; ebecraft@gmail.com; jonathan.eisen@gmail.com; rmbowers@lbl.gov; cm13@princeton.edu; teske@email.unc.edu; jnb636@cornell.edu; dongyingwu1@gmail.com; michael.pester@dsmz.de; carrs@hartwick.edu; ctrivedi@alumni.mines.edu	Jake Beam; Jessica Jarett; Frederik Schulz; Maggie Lau; Ilona Ruhl; Thomas Kieft; Joshua Sackett; Gareth Jones; Dawn Sumner; Paul van der Wielen; Christy Grettenberger; rachel simister; Rachel Harris; Brian Hedlund; Mostafa Elshahed; Steven Hallam; Esta van Heerden; Peter Dunfield; Tullis Onstott; Moritz Buck; Errol Cason; Sari Peura; Memory Tekere; Ramunas Stepanauskas; Nikolai Ravin; Brittany Kruger; John Spear; Tanja Woyke; Eric Becraft; Jonathan Eisen; Robert Bowers; Cara R. Magnabosco; Andreas Teske; Julia Brown; Dongying Wu; Michael Pester; Stephanie Carr; Chris Trivedi	jkjarett@lbl.gov, jkjarett@lbl.gov; rstepanauskas@bigelow.org; pfdunfie@ucalgary.ca	Jessica Jarett, Jessica Jarett; Ramunas Stepanauskas; Peter Dunfield	CSP	2014	No	0				PRJNA365563	SAMN06266324			Illumina HiSeq 2500-1TB, PacBio RS, PacBio RS II	Level 3: Improved-High-Quality Draft	Complete	Metagenome	Environmental	Aquatic	Hot (42-90C)	Thermal springs	Acidic					No															1445	Canada: Banff, British Columbia	iron-sulfur acid spring	iron-sulfur acid spring	Canada	51.1699			-116.1578			4.19				2013/9/29	23 C		0											0	0	0	0	0	0	795207322	1282265	671093	4	887	491374984	61.79206	793915782	99.84	0	0	1272596	99.25	9669	.75	1726	214	590	3	913	6	7943	0	0	0	1282265	100	-9669	-.75	0	0	0	0	0	0	0	0	0	0	617174	48.13	0	0	696621	54.33	0	0	265743	20.72	269589	21.02	1003007	78.22	447234	34.88	825362	64.37	172867	13.48	1099729	85.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4369	0	6010	0	0	0	0	0	0	8	148	5373022	153.34	148	0	37.78	1066079	1092240	1066079	1477	Unrestricted		0	0	0	0	0	0	
3300036646	*Microbiome	Permanent Draft	Soil microbial communities from Guangzhou, China	Contaminated soil microbial communities from Guangzhou, China - SCN1	South China University of Technology (SCUT)	3300036646	Environmental	Terrestrial	Soil	Unclassified	Unclassified	Soil microbial communities from Guangzhou, China		0	0	IMG Annotation Pipeline v.5.0.3	220194	Ga0400556	Metagenome - Cell Enrichment	Gp0452511	Gs0144367	2019-12-02	spades v. 3.13				No	Yes	0			Primary		liuliangting.c14@gmail.com	liangting liu	liuliangting.c14@gmail.com	liangting liu	liuliangting.c14@gmail.com	liangting liu			No	0								Illumina HiSeq X Ten	Level 2: High-Quality Draft	Complete	Metagenome	Environmental	Terrestrial	Unclassified	Soil	Unclassified					No																Guangdong, China	Thiocyanate contaminated soil	soil	China	23.13			113.27										0											0	0	0	0	0	0	37526553	67385	40308	0	25	23760990	63.32	37470031	99.85	0	0	66955	99.36	430	.64	74	8	17	5	40	4	356	0	0	0	45439	67.43	21516	31.93	0	0	0	0	0	0	0	0	0	0	43789	64.98	0	0	39400	58.47	9875	15	17986	26.69	18628	27.64	48327	71.72	31981	47.46	34974	51.9	10975	16.29	55980	83.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3467	0	4099	1761	0	0	0	0	0	0	10	3752655	10.74	10	10	2.84	0	0	0				0	0	0	0	0	0	
3300037834	*Microbiome	Permanent Draft	Terrestrial cyanobacterial communities with co-occurring heterotrophs from various environments and locations	Cyanosarcina radialis HA8281-LM2 and co-occurring heterotrophs from damp rock surface from Makauwahi cave, Hawaii, United States - 20190225_14	DOE Joint Genome Institute (JGI)	3300037834	Environmental	Terrestrial	Rock-dwelling (subaerial biofilms)	Unclassified	Unclassified	Terrestrial cyanobacterial communities with co-occurring heterotrophs from various environments and locations		0	0	IMG Annotation Pipeline v.5.0.12	228642	Ga0401342	Metagenome Analysis	Gp0453487	Gs0141841	2020-03-07	metaspades v. 3.13.0				Yes	Yes	0	2020-05-06		Primary				johansen@jcu.edu; jpolle@brooklyn.cuny.edu; npietras@nmsu.edu; dbailey@nmsu.edu	Jeffrey Johansen; Juergen Polle; Nicole Pietrasiak; Donovan Bailey	npietras@nmsu.edu	Nicole Pietrasiak	CSP	2018	No	0				PRJNA653493	SAMN15741799			Illumina NovaSeq, Illumina NovaSeq S4	Level 1: Standard Draft	Complete	Metagenome	Environmental	Terrestrial	Unclassified	Rock-dwelling (subaerial biofilms)	Unclassified					No															15	USA: Hawaii	Damp rock surface	damp rock above a pool in the cave	USA	21.8883			-159.4188							2011/1/6			0											0	0	0	0	0	0	109667627	143748	48836	6	51	69494379	63.37	109493232	99.84	0	0	142471	99.11	1277	.89	115	30	35	3	42	5	1162	0	0	0	102043	70.99	40428	28.12	0	0	0	0	0	0	0	0	0	0	102497	71.3	0	0	98856	68.77	26280	18	35613	24.77	39505	27.48	102966	71.63	66277	46.11	76194	53.01	22763	15.84	119708	83.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3843	0	5018	2311	0	0	0	0	0	0	24	4569484	24.29	24	24	3.59	1251837	1251801	1251837	503837	Restricted		77437012	76894866	99.3	11609315679	11528037438	105.12	
3300022492	*Microbiome	Permanent Draft	Acid mine drainage microbial communities from Malanjkhand copper mine, India	Acid mine drainage microbial communities from Malanjkhand copper mine, India - M8_II Kmer_63	Indian Institute of Technology, kharagpur	3300022492	Environmental	Terrestrial	Soil	Unclassified	Mine drainage	Acid mine drainage microbial communities from Malanjkhand copper mine, India		0	0	IMG Annotation Pipeline v.4.15.2	171476	Ga0242602	Metagenome Analysis	Gp0281832	Gs0121499	2017-12-21	metavelvet v. 1.2.02	released by JGI data releasing policy			No	Yes	0	2021-03-03		Primary		ab7gupta@gmail.com	Abhishek Gupta	sarpinaki@yahoo.com	Pinaki Sar	sarpinaki@yahoo.com	Pinaki Sar			No	0								Ion Torrent PGM		Complete	Metagenome	Environmental	Terrestrial	Unclassified	Soil	Mine drainage					No																Malanjkand, India	sediment	Malanjkhand copper mine, India	India	21.9987			80.697667							2016			0											0	0	0	0	0	0	122166089	434616	396576	0	6	71785174	58.76	121857212	99.75	0	0	432620	99.54	1996	.46	1012	49	328	40	543	52	984	0	0	0	434616	100	-1996	-.46	0	0	0	0	0	0	0	0	0	0	174285	40.1	0	0	144733	33.3	0	0	86617	19.93	88064	20.26	344556	79.28	142850	32.87	289770	66.67	54902	12.63	377718	86.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3908	0	5158	0	0	0	0	0	0	0	0	0	37.49	33	24	25.76	0	0	0				0	0	0	0	0	0	
3300025544	*Microbiome	Permanent Draft	Arctic peat soil microbial communities from the Barrow Environmental Observatory site, Barrow, Alaska, USA	Arctic peat soil microbial communities from Barrow, Alaska - NGEE Surface sample 53-2 deep-072012 (SPAdes)	DOE Joint Genome Institute (JGI)	3300025544	Environmental	Terrestrial	Soil	Peat	Unclassified	Arctic peat soil microbial communities from the Barrow Environmental Observatory site, Barrow, Alaska, USA		0	0	IMG Annotation Pipeline v.4.16.2	184468	Ga0208078	Metagenome Analysis	Gp0056318	Gs0084162	2018-04-12	spades v. 3.11.1		E; D; O		Yes	Yes	0	2018-06-11		Reanalysis				janet.jansson@pnnl.gov; sgtringe@lbl.gov	Janet Jansson; Susannah Tringe	janet.jansson@pnnl.gov	Janet Jansson	CSP	2013	No	0				PRJNA330310	SAMN05422044			Illumina HiSeq 2000, Illumina HiSeq 2500	Level 1: Standard Draft	Complete	Metagenome	Environmental	Terrestrial	Peat	Soil	Unclassified					No															5	USA: Barrow Environmental Observatory site, Barrow, Alaska	Arctic peat soil	Barrow Environmental Observatory site, Barrow, Alaska	USA	71.2999			-156.61							2012/8/5			0											0	0	0	0	0	0	251943370	571108	428141	5	23	159039410	63.13	251525126	99.83	0	0	568253	99.5	2855	.5	517	44	162	4	300	7	2338	0	0	0	352100	61.65	216153	37.85	0	0	0	0	0	0	0	0	0	0	315738	55.29	0	0	294441	51.56	0	0	139487	24.42	143669	25.16	424584	74.34	229007	40.1	339246	59.4	90501	15.85	477752	83.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3753	0	5232	0	0	0	0	0	0	0	72	3499213	75.5	72	0	23.94	1016606	1164593	1016606	1044	Unrestricted		0	0	0	0	0	0	
2209111007	*Microbiome	Permanent Draft	Speleothem and rock wall surfaces microbial communities from Kartchner Caverns, Benson, Arizona, USA	Cave microbial community (Dry rock wall)	Arizona Genomics Institute	2209111007	Environmental	Terrestrial	Rock-dwelling (subaerial biofilms)	Unclassified	Unclassified	Speleothem and rock wall surfaces microbial communities from Kartchner Caverns, Benson, Arizona, USA		0	0	0	5956	Ga0011208	Metagenome Analysis	Gp0052438	Gs0047522	2011-09-19	Newbler	released per JGI data release policy	NSF		No	Yes	0	2019-11-01		Primary		Ioanna.Pagani@thermofisher.com	Ioanna Pagani	moo@email.arizona.edu	Marian Ortiz	moo@email.arizona.edu	Marian Ortiz			No	0								454 GS FLX Titanium		Complete	Metagenome	Environmental	Terrestrial	Unclassified	Rock-dwelling (subaerial biofilms)	Unclassified					No																USA: Maryland: Natonal Institute of Health	Speleothem and rock wall surfaces	DNA was isolated from swab samples taken from the surface of a calcite speleothem using the FastDNA Spin Kit for soils (MP Biomedicals)	USA	39.0042816			-77.1012173										0											0	0	0	0	0	0	195239798	555572	475015	0	60	128477295	65.8	194882089	99.82	0	0	552953	99.53	2619	.47	515	56	136	0	323	0	2104	0	0	0	273652	49.26	279301	50.27	0	0	177124	31.88	0	0	0	0	0	0	252936	45.53	0	0	232184	41.79	0	0	96279	17.33	101612	18.29	451341	81.24	157369	28.33	395584	71.2	70407	12.67	482546	86.86	0	0	0	0	0	0	0	0	116304	20.93	61002	10.98	0	0	0	0	0	0	3920	0	4983	1680	0	0	0	0	0	0	49	3984485	51.89	49	0	22.33	0	0	0				0	0	0	0	0	0	
3300037692	*Microbiome	Permanent Draft	Sediment microbial communities from uranium-contaminated floodplain near Riverton, Wyoming, United States	Sediment microbial communities from uranium-contaminated floodplain near Riverton, Wyoming, United States - RVTP2_070717_125_145_jgi	DOE Joint Genome Institute (JGI)	3300037692	Environmental	Aquatic	Floodplain	Sediment	Unclassified	Sediment microbial communities from uranium-contaminated floodplain near Riverton, Wyoming, United States		0	0	IMG Annotation Pipeline v.5.0.11	226821	Ga0395784	Metagenome Analysis	Gp0440307	Gs0142591	2020-02-29	metaspades v. 3.13.0				Yes	Yes	0	2020-04-29		Primary				kboye@slac.stanford.edu; caf@stanford.edu	Kristin Boye; Christopher Francis	kboye@slac.stanford.edu	Kristin Boye	CSP-EMSL	2019	No	0				PRJNA654212	SAMN15739863			Illumina NovaSeq, Illumina NovaSeq S4	Level 1: Standard Draft	Complete	Metagenome	Environmental	Aquatic	Sediment	Floodplain	Unclassified					No														1		USA: Riverton, Wyoming	sediment	uranium-contaminated floodplain	USA	42.9886			-108.4							2017/7/7			0											0	0	0	0	0	0	2053362525	3216512	1728513	19	1122	1261808386	61.45	2049712291	99.82	0	0	3192521	99.25	23991	.75	2940	458	910	17	1528	27	21051	0	0	0	2018313	62.75	1174208	36.51	0	0	0	0	0	0	0	0	0	0	1994293	62	0	0	1949839	60.62	468471	15	715770	22.25	734714	22.84	2457807	76.41	1227710	38.17	1964811	61.09	455274	14.15	2737247	85.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4602	0	7922	3364	0	0	0	0	0	0	541	3795494	556.25	541	0	118.89	1249160	1249097	1249160	504298	Restricted		303082958	186302598	61.47	45419601639	27919055037	13.6	
3300019790	*Microbiome	Permanent Draft	Alaskan permafrost microbial communities	Permafrost soil microbial communities from Franklin Bluffs, Alaska, USA. Combined Assembly of Gp0223446, Gp0223447, Gp0223448, Gp0223449	Stanford University	3300019790	Environmental	Terrestrial	Soil	Wetlands	Permafrost	Alaskan permafrost microbial communities		0	0	IMG Annotation Pipeline v.4.15.1	141108	Ga0198867	Combined Assembly	Gp0223446	Gs0129339	2017-07-18	SPAdes, metaSPAdes v10.0 and Megahit	released by JGI data releasing policy			No	Yes	0	2021-03-03		Primary		berghuis@stanford.edu	Bojk Berghuis	berghuis@stanford.edu	Bojk Berghuis	berghuis@stanford.edu	Bojk Berghuis			No	0								Illumina HiSeq 2500	Level 1: Standard Draft	Complete	Metagenome	Environmental	Terrestrial	Wetlands	Soil	Permafrost					No														.55		Franklin Bluffs, North Slope, AK, United States	Permafrost soil	Franklin Bluffs, Alaska, USA	USA	n/a			n/a										0											0	0	0	0	0	0	505597217	532775	58854	0	95	307291275	60.78	504918991	99.87	0	0	527205	98.95	5570	1.05	326	116	99	0	111	0	5244	0	0	0	532775	100	-5570	-1.05	0	0	0	0	0	0	0	0	0	0	368091	69.09	0	0	384179	72.11	0	0	137047	25.72	143290	26.9	383915	72.06	234972	44.1	292233	54.85	88699	16.65	438506	82.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3830	0	5357	0	0	0	0	0	0	0	155	3261917	147.37	146	155	31.22	0	0	0				0	0	0	0	0	0	
